ano,dia,numero,variacao,area,disciplina,materia,volume,modulo,competencias,habilidades,assuntos_match,score_match,tipo_match,confianca,revisado_manual
2019,1,88,1,Ciências Humanas,História,História 1,1,5,C3,,historia,0.5300,direto,media,False
2019,1,88,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2019,1,88,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2019,1,90,1,Ciências Humanas,História,História 1,1,1,C2; C6,,historia,0.5300,direto,media,False
2019,1,90,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2019,1,90,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2019,1,90,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2019,1,90,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2019,2,93,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,93,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,93,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2019,2,93,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2019,2,93,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,96,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,agua,0.6400,direto,alta,False
2019,2,96,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia; saude,0.5600,direto,media,False
2019,2,96,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,biologia,0.5300,direto,media,False
2019,2,99,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,fisiologia; biologia,0.5600,direto,media,False
2019,2,99,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia; saude,0.5600,direto,media,False
2019,2,99,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,biologia,0.5300,direto,media,False
2019,2,101,1,Ciências da Natureza,Química,Química 3,1,1,C2,,quimica,0.5300,direto,media,False
2019,2,104,1,Ciências da Natureza,Química,Química 1,1,1,C3,,quimica,0.5300,direto,media,False
2019,2,108,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica_organica,0.6400,direto,alta,False
2019,2,108,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica_organica,0.6100,direto,media,False
2019,2,108,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica_organica,0.5800,direto,media,False
2019,2,108,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,108,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,111,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,111,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,111,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2019,2,111,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2019,2,111,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,112,1,Ciências da Natureza,Química,Química 1,1,4,C5,,quimica,0.5300,direto,media,False
2019,2,112,1,Ciências da Natureza,Química,Química 2,1,1,C5,,quimica,0.5300,direto,media,False
2019,2,112,1,Ciências da Natureza,Química,Química 2,1,2,C5,,quimica,0.5300,direto,media,False
2019,2,112,1,Ciências da Natureza,Química,Química 2,1,3,C5,,quimica,0.5300,direto,media,False
2019,2,112,1,Ciências da Natureza,Química,Química 2,1,4,C5,,quimica,0.5300,direto,media,False
2019,2,113,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,termodinamica,0.4100,relacionado,baixa,False
2019,2,114,1,Ciências da Natureza,Física,Física 1,1,3,C6,,fisica,0.5300,direto,media,False
2019,2,114,1,Ciências da Natureza,Física,Física 1,1,4,C6,,fisica,0.5300,direto,media,False
2019,2,114,1,Ciências da Natureza,Física,Física 3,1,1,C6,,fisica,0.5300,direto,media,False
2019,2,114,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2019,2,114,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2019,2,116,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,116,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,116,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2019,2,116,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2019,2,116,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,117,1,Ciências da Natureza,Física,Física 3,1,1,C6,,mecanica,0.4100,relacionado,baixa,False
2019,2,119,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,119,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,119,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2019,2,119,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2019,2,119,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,122,1,Ciências da Natureza,Química,Química 1,1,2,C1,,quimica,0.5300,direto,media,False
2019,2,122,1,Ciências da Natureza,Química,Química 1,1,3,C1,,quimica,0.5300,direto,media,False
2019,2,124,1,Ciências da Natureza,Física,Física 1,1,3,C6,,fisica,0.5300,direto,media,False
2019,2,124,1,Ciências da Natureza,Física,Física 1,1,4,C6,,fisica,0.5300,direto,media,False
2019,2,124,1,Ciências da Natureza,Física,Física 3,1,1,C6,,fisica,0.5300,direto,media,False
2019,2,124,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2019,2,124,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2019,2,125,1,Ciências da Natureza,Química,Química 1,1,1,C3,,quimica,0.5300,direto,media,False
2019,2,126,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,biologia,0.5300,direto,media,False
2019,2,126,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia,0.5300,direto,media,False
2019,2,126,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,biologia,0.5300,direto,media,False
2019,2,127,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,127,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2019,2,127,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2019,2,127,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2019,2,127,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2019,2,128,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,diversidade; biologia,0.5600,direto,media,False
2019,2,128,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,biologia,0.5300,direto,media,False
2019,2,128,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia,0.5300,direto,media,False
2019,2,130,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2019,2,130,1,Ciências da Natureza,Física,Física 1,1,2,C5,,fisica,0.5300,direto,media,False
2019,2,130,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2019,2,130,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2019,2,130,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2019,2,132,1,Ciências da Natureza,Física,Física 1,1,3,C6,,mecanica,0.6100,direto,media,False
2019,2,132,1,Ciências da Natureza,Física,Física 1,1,4,C6,,mecanica,0.6100,direto,media,False
2019,2,132,1,Ciências da Natureza,Física,Física 3,1,1,C6,,mecanica,0.5800,direto,media,False
2019,2,132,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica,0.5300,direto,media,False
2019,2,132,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2019,2,133,1,Ciências da Natureza,Química,Química 3,1,1,C2,,quimica,0.5300,direto,media,False
2019,2,135,1,Ciências da Natureza,Química,Química 1,1,2,C1,,quimica,0.5300,direto,media,False
2019,2,135,1,Ciências da Natureza,Química,Química 1,1,3,C1,,quimica,0.5300,direto,media,False
2020,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geografia,0.5300,direto,media,False
2020,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,2,C4,,geografia,0.5300,direto,media,False
2020,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,3,C4,,geografia,0.5300,direto,media,False
2020,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,4,C4,,geografia,0.5300,direto,media,False
2020,1,47,1,Ciências Humanas,Geografia,Geografia 2,1,5,C4,,geografia,0.5300,direto,media,False
2020,1,50,1,Ciências Humanas,História,História 1,1,4,C2; C3,,formacao; historia,0.5600,direto,media,False
2020,1,50,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia; producao,0.5600,direto,media,False
2020,1,50,1,Ciências Humanas,História,História 1,1,1,C2; C6,,historia,0.5300,direto,media,False
2020,1,50,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2020,1,50,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2020,1,53,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geopolitica; geografia,0.5600,direto,media,False
2020,1,53,1,Ciências Humanas,Geografia,Geografia 2,1,2,C4,,geografia,0.5300,direto,media,False
2020,1,53,1,Ciências Humanas,Geografia,Geografia 2,1,3,C4,,geografia,0.5300,direto,media,False
2020,1,53,1,Ciências Humanas,Geografia,Geografia 2,1,4,C4,,geografia,0.5300,direto,media,False
2020,1,53,1,Ciências Humanas,Geografia,Geografia 2,1,5,C4,,geografia,0.5300,direto,media,False
2020,1,54,1,Ciências Humanas,História,História 1,1,4,C2; C3,,africana; historia; grandes,0.5900,direto,media,False
2020,1,54,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2020,1,54,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,54,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,54,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2020,1,57,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia; esta,0.5600,direto,media,False
2020,1,57,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2020,1,57,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2020,1,58,1,Ciências Humanas,História,História 2,1,1,C5; C6,,historia,0.5300,direto,media,False
2020,1,60,1,Ciências Humanas,História,História 1,1,1,C2; C6,,historia,0.5300,direto,media,False
2020,1,60,1,Ciências Humanas,História,História 1,1,3,C1; C2,,historia,0.5300,direto,media,False
2020,1,60,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,60,1,Ciências Humanas,História,História 2,1,2,C1; C2,,historia,0.5300,direto,media,False
2020,1,60,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,62,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2020,1,64,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia; mundo,0.5600,direto,media,False
2020,1,65,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2020,1,65,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2020,1,68,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2020,1,68,1,Ciências Humanas,História,História 2,1,5,C3,,historia; quais,0.5600,direto,media,False
2020,1,68,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,68,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,68,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,69,1,Ciências Humanas,História,História 2,1,1,C5; C6,,sociedade; historia,0.5600,direto,media,False
2020,1,70,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia; ate,0.5600,direto,media,False
2020,1,70,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2020,1,70,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,70,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,70,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2020,1,75,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,cartografia,0.4400,relacionado,baixa,False
2020,1,75,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,cartografia,0.4100,relacionado,baixa,False
2020,1,77,1,Ciências Humanas,Filosofia,História 2,1,5,C3,,historia; seculo; sob,0.4100,interdisciplinar,baixa,False
2020,1,79,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historico; historia; poder,0.5900,direto,media,False
2020,1,79,1,Ciências Humanas,História,História 1,1,5,C3,,historia; brasil,0.5600,direto,media,False
2020,1,79,1,Ciências Humanas,História,História 2,1,5,C3,,historia; poder,0.5600,direto,media,False
2020,1,79,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,79,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,80,1,Ciências Humanas,Geografia,Geografia 1,1,1,C2,,geografia,0.5300,direto,media,False
2020,1,80,1,Ciências Humanas,Geografia,Geografia 1,1,2,C2,,geografia,0.5300,direto,media,False
2020,1,81,1,Ciências Humanas,História,História 2,1,1,C5; C6,,historia,0.5300,direto,media,False
2020,1,82,1,Ciências Humanas,Geografia,Geografia 2,1,1,C6; C4,,geografia,0.5300,direto,media,False
2020,1,82,1,Ciências Humanas,Geografia,Geografia 2,1,2,C4,,geografia,0.5300,direto,media,False
2020,1,82,1,Ciências Humanas,Geografia,Geografia 2,1,3,C4,,geografia,0.5300,direto,media,False
2020,1,82,1,Ciências Humanas,Geografia,Geografia 2,1,4,C4,,geografia,0.5300,direto,media,False
2020,1,82,1,Ciências Humanas,Geografia,Geografia 2,1,5,C4,,geografia,0.5300,direto,media,False
2020,1,83,1,Ciências Humanas,História,História 1,1,1,C2; C6,,historia,0.5300,direto,media,False
2020,1,83,1,Ciências Humanas,História,História 2,1,1,C5; C6,,historia,0.5300,direto,media,False
2020,1,83,1,Ciências Humanas,História,Geografia 1,1,5,C6,,brasileira; historia; brasil,0.4100,interdisciplinar,baixa,False
2020,1,84,1,Ciências Humanas,História,História 1,1,2,C1; C4,,historia,0.5300,direto,media,False
2020,1,85,1,Ciências Humanas,Sociologia,Sociologia,1,3,C3; C5,,sociologia; social,0.5600,direto,media,False
2020,1,85,1,Ciências Humanas,Sociologia,Sociologia,1,2,C3; C5,,sociologia,0.5300,direto,media,False
2020,1,85,1,Ciências Humanas,Sociologia,Sociologia,1,4,C3; C5,,sociologia,0.5300,direto,media,False
2020,1,85,1,Ciências Humanas,Sociologia,Sociologia,1,5,C3; C5,,sociologia,0.5300,direto,media,False
2020,1,87,1,Ciências Humanas,História,História 1,1,5,C3,,portuguesa; historia; brasil,0.5900,direto,media,False
2020,1,87,1,Ciências Humanas,História,História 1,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,87,1,Ciências Humanas,História,História 2,1,3,C2; C3,,historia,0.5300,direto,media,False
2020,1,87,1,Ciências Humanas,História,História 2,1,4,C2; C3,,historia,0.5300,direto,media,False
2020,1,87,1,Ciências Humanas,História,História 2,1,5,C3,,historia,0.5300,direto,media,False
2020,2,91,1,Ciências da Natureza,Química,Química 1,1,1,C3,,quimica,0.5300,direto,media,False
2020,2,92,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,termodinamica,0.6100,direto,media,False
2020,2,92,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,termodinamica,0.5800,direto,media,False
2020,2,92,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,termodinamica,0.5800,direto,media,False
2020,2,92,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,termodinamica,0.5800,direto,media,False
2020,2,92,1,Ciências da Natureza,Física,Física 1,1,1,C1; C5,,fisica,0.5300,direto,media,False
2020,2,93,1,Ciências da Natureza,Física,Física 1,1,4,C6,,mecanica,0.4400,relacionado,baixa,False
2020,2,95,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,95,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,95,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,95,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,97,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,97,1,Ciências da Natureza,Física,Física 2,1,2,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,97,1,Ciências da Natureza,Física,Física 2,1,3,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,97,1,Ciências da Natureza,Física,Física 2,1,5,C1; C2; C5,,fisica,0.5300,direto,media,False
2020,2,98,1,Ciências da Natureza,Química,Química 3,1,1,C2,,quimica,0.5300,direto,media,False
2020,2,99,1,Ciências da Natureza,Física,Física 1,1,4,C6,,fisica; ser,0.5600,direto,media,False
2020,2,99,1,Ciências da Natureza,Física,Física 3,1,3,C6,,fisica; valor,0.5600,direto,media,False
2020,2,99,1,Ciências da Natureza,Física,Física 1,1,3,C6,,fisica,0.5300,direto,media,False
2020,2,99,1,Ciências da Natureza,Física,Física 3,1,1,C6,,fisica,0.5300,direto,media,False
2020,2,99,1,Ciências da Natureza,Física,Física 3,1,4,C6,,fisica,0.5300,direto,media,False
2020,2,101,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,termodinamica,0.4100,relacionado,baixa,False
2020,2,103,1,Ciências da Natureza,Química,Química 1,1,5,C7,,quimica,0.5300,direto,media,False
2020,2,103,1,Ciências da Natureza,Química,Química 3,1,2,C7,,quimica,0.5300,direto,media,False
2020,2,103,1,Ciências da Natureza,Química,Química 3,1,3,C7,,quimica,0.5300,direto,media,False
2020,2,103,1,Ciências da Natureza,Química,Química 3,1,4,C7,,quimica,0.5300,direto,media,False
2020,2,103,1,Ciências da Natureza,Química,Química 3,1,5,C7,,quimica,0.5300,direto,media,False
2020,2,104,1,Ciências da Natureza,Biologia,Biologia 1,1,1,C4,,fisiologia; biologia,0.5600,direto,media,False
2020,2,104,1,Ciências da Natureza,Biologia,Biologia 1,1,2,C4,,biologia; saude,0.5600,direto,media,False
2020,2,104,1,Ciências da Natureza,Biologia,Biologia 1,1,3,C4,,biologia,0.5300,direto,media,False
2020,2,106,1,Ciências da Natureza,Física,Física 2,1,1,C1; C2; C5,,fisica,0.5300,direto,media,False
